time,siteID,range,range_rate
9483.3483348335,2.0000000000,2385.8338976027,-6.2669509198
9488.7488748875,2.0000000000,2352.0165627189,-6.2565474698
9494.1494149415,2.0000000000,2318.2592270058,-6.2450593547
9499.5499549955,2.0000000000,2284.5658166098,-6.2324685948
9504.9504950495,2.0000000000,2250.9444919658,-6.2186532671
9510.3510351035,2.0000000000,2217.3980624587,-6.2036170087
9515.7515751575,2.0000000000,2183.9413653334,-6.1872002392
9521.1521152115,2.0000000000,2150.5737945611,-6.1693880000
9526.5526552655,2.0000000000,2117.3079649651,-6.1500679086
9531.9531953195,2.0000000000,2084.1490801597,-6.1291134306
9537.3537353735,2.0000000000,2051.1094750209,-6.1064861099
9542.7542754275,2.0000000000,2018.1961945518,-6.0820254549
9548.1548154815,2.0000000000,1985.4227093958,-6.0556488994
9553.5553555356,2.0000000000,1952.7924695051,-6.0272127970
9558.9558955896,2.0000000000,1920.3249364369,-5.9965784112
9564.3564356436,2.0000000000,1888.0273475218,-5.9636308733
9569.7569756976,2.0000000000,1855.9140492561,-5.9281909952
9575.1575157516,2.0000000000,1824.0000423175,-5.8900997059
9580.5580558056,2.0000000000,1792.3002771046,-5.8491735044
9585.9585958596,2.0000000000,1760.8292865701,-5.8052760223
9591.3591359136,2.0000000000,1729.6014035644,-5.7581345526
9596.7596759676,2.0000000000,1698.6402777628,-5.7075698101
9602.1602160216,2.0000000000,1667.9610620353,-5.6533157461
9607.5607560756,2.0000000000,1637.5867017179,-5.5951919645
9612.9612961296,2.0000000000,1607.5335485892,-5.5328797865
9618.3618361836,2.0000000000,1577.8329624279,-5.4661383206
9623.7623762376,2.0000000000,1548.5028704432,-5.3946267047
9629.1629162916,2.0000000000,1519.5733519836,-5.3180742193
9634.5634563456,2.0000000000,1491.0732276772,-5.2361316760
9639.9639963996,2.0000000000,1463.0262439323,-5.1484442681
9645.3645364536,2.0000000000,1435.4741149412,-5.0547045519
9650.7650765077,2.0000000000,1408.4461905655,-4.9544424138
9656.1656165617,2.0000000000,1381.9749980325,-4.8473295517
9661.5661566157,2.0000000000,1356.0982246638,-4.7329630692
9666.9666966697,2.0000000000,1330.8664599370,-4.6109231536
9672.3672367237,2.0000000000,1306.3125972605,-4.4808070690
9677.7677767777,2.0000000000,1282.4849287599,-4.3422046797
9683.1683168317,2.0000000000,1259.4277374839,-4.1947512549
9688.5688568857,2.0000000000,1237.1930957305,-4.0380324274
9693.9693969397,2.0000000000,1215.8316921507,-3.8717070478
9699.3699369937,2.0000000000,1195.3911044237,-3.6954955972
9704.7704770477,2.0000000000,1175.9334147598,-3.5090963098
9710.1710171017,2.0000000000,1157.5094165306,-3.3123291709
9715.5715571557,2.0000000000,1140.1764830864,-3.1050940300
9720.9720972097,2.0000000000,1123.9893058073,-2.8873696608
9726.3726372637,2.0000000000,1109.0071621707,-2.6592312515
9731.7731773177,2.0000000000,1095.2848649285,-2.4208648617
9737.1737173717,2.0000000000,1082.8748182385,-2.1726736955
9742.5742574257,2.0000000000,1071.8338426967,-1.9150826712
9747.9747974797,2.0000000000,1062.2082021821,-1.6487195613
9753.3753375338,2.0000000000,1054.0406254494,-1.3744325769
9758.7758775878,2.0000000000,1047.3749106706,-1.0930698650
9764.1764176418,2.0000000000,1042.2462271235,-0.8057366054
9769.5769576958,2.0000000000,1038.6815303055,-0.5136205622
9774.9774977498,2.0000000000,1036.7043151036,-0.2179484652
9780.3780378038,2.0000000000,1036.3321989761,0.0798755317
9785.7785778578,2.0000000000,1037.5662059919,0.3785245505
9791.1791179118,2.0000000000,1040.4185479375,0.6765322339
9796.5796579658,2.0000000000,1044.8717046762,0.9725622192
9801.9801980198,2.0000000000,1050.9176268999,1.2652977496
9807.3807380738,2.0000000000,1058.5302172983,1.5534555627
9812.7812781278,2.0000000000,1067.6864169141,1.8359592087
9818.1818181818,2.0000000000,1078.3496150522,2.1117638809
